 -13.00000, -74.77888,  39.37609
 -74.77935,  39.37663
 -74.78071,  39.38062
 -74.78306,  39.38515
 -74.78400,  39.38966
 -74.78475,  39.39217
 -74.78534,  39.39418
 -74.78702,  39.39871
 -74.78819,  39.40322
 -74.79020,  39.40595
 -74.79273,  39.40780
 -74.79588,  39.41110
 -74.79758,  39.41237
 -74.80159,  39.41542
 -74.80386,  39.41697
 -74.80500,  39.42148
 -74.80197,  39.42593
 -74.80142,  39.43042
 -74.80119,  39.43072
 -74.79823,  39.43487
 -74.79681,  39.43934
 -74.79691,  39.44384
 -74.79919,  39.44838
 -74.80027,  39.45289
 -74.80058,  39.45318
 -74.80627,  39.45748
 -74.80629,  39.45750
 -74.81203,  39.46063
 -74.81339,  39.46209
 -74.81777,  39.46394
 -74.82358,  39.46469
 -74.82939,  39.46510
 -74.83496,  39.46243
 -74.83530,  39.46213
 -74.84109,  39.45803
 -74.84111,  39.45353
 -74.84135,  39.45310
 -74.84280,  39.44906
 -74.84409,  39.44458
 -74.84590,  39.44012
 -74.84760,  39.43727
 -74.84908,  39.43567
 -74.85206,  39.43122
 -74.85361,  39.42986
 -74.85644,  39.42679
 -74.85954,  39.42549
 -74.86540,  39.42397
 -74.87126,  39.42275
 -74.87160,  39.42252
 -74.87471,  39.41807
 -74.87726,  39.41585
 -74.88004,  39.41365
 -74.88319,  39.41164
 -74.88557,  39.40925
 -74.88912,  39.40700
 -74.89497,  39.40589
 -74.89835,  39.40494
 -74.90083,  39.40452
 -74.90667,  39.40377
 -74.91249,  39.40370
 -74.91830,  39.40407
 -74.92414,  39.40336
 -74.92996,  39.40323
 -74.93582,  39.40153
 -74.94163,  39.40211
 -74.94746,  39.40164
 -74.95328,  39.40180
 -74.95905,  39.40380
 -74.96281,  39.40589
 -74.96476,  39.40827
 -74.96620,  39.41044
 -74.96612,  39.41494
 -74.96685,  39.41945
 -74.96536,  39.42392
 -74.96428,  39.42796
 -74.96409,  39.42840
 -74.96199,  39.43287
 -74.95841,  39.43731
 -74.95822,  39.43762
 -74.95693,  39.44179
 -74.95802,  39.44617
 -74.95810,  39.44630
 -74.95800,  39.44682
 -74.95747,  39.45079
 -74.95789,  39.45140
 -74.96365,  39.45406
 -74.96773,  39.45544
 -74.96942,  39.45598
 -74.97256,  39.46000
 -74.97510,  39.46230
 -74.97659,  39.46456
 -74.98079,  39.46782
 -74.98308,  39.46915
 -74.98652,  39.47162
 -74.99238,  39.47036
 -74.99303,  39.46929
 -74.99533,  39.46482
 -74.99830,  39.46037
 -74.99844,  39.46021
 -75.00233,  39.45594
 -75.00445,  39.45256
 -75.00532,  39.45148
 -75.00921,  39.44703
 -75.01042,  39.44636
 -75.01628,  39.44472
 -75.02213,  39.44355
 -75.02798,  39.44293
 -75.03004,  39.44283
 -75.03381,  39.44248
 -75.03490,  39.44290
 -75.03960,  39.44397
 -75.04539,  39.44527
 -75.05118,  39.44693
 -75.05269,  39.44764
 -75.05690,  39.45113
 -75.05944,  39.45224
 -75.06267,  39.45361
 -75.06846,  39.45529
 -75.07430,  39.45414
 -75.08015,  39.45290
 -75.08130,  39.45253
 -75.08604,  39.45043
 -75.09190,  39.44853
 -75.09771,  39.44953
 -75.10352,  39.44977
 -75.10938,  39.44867
 -75.10954,  39.44841
 -75.11118,  39.44394
 -75.10954,  39.44149
 -75.10921,  39.43941
 -75.10939,  39.43492
 -75.10719,  39.43039
 -75.10985,  39.42746
 -75.11489,  39.43050
 -75.11555,  39.43285
 -75.11650,  39.43501
 -75.12126,  39.43766
 -75.12341,  39.43960
 -75.12697,  39.44318
 -75.12868,  39.44417
