00003, -76.0801,  39.3491,      81.
00006, -75.3753,  39.7747,    1039.
00009, -75.9341,  39.4980,     117.
00012, -75.8288,  39.5264,     191.
00015, -75.8193,  39.5510,     620.
00018, -75.9318,  39.5333,     541.
00021, -75.9949,  39.4823,     141.
00024, -76.1519,  39.3222,     530.
00027, -75.5419,  39.6184,     696.
00030, -75.3500,  39.7060,    1098.
00033, -76.0944,  39.3116,     385.
00036, -76.1027,  39.5851,     351.
00039, -75.7198,  39.5590,     659.
00042, -75.4507,  39.6093,     632.
00045, -75.9174,  39.5104,     402.
00048, -75.7637,  39.7095,     737.
00051, -75.8538,  39.6592,     381.
00054, -75.6128,  39.6755,     444.
00057, -75.4584,  39.6195,     544.
00060, -76.2083,  39.4482,     253.
00063, -75.9164,  39.6155,     560.
00066, -76.1591,  39.4333,     385.
00069, -75.6434,  39.6128,     443.
00072, -76.2579,  39.4434,      64.
00075, -75.9377,  39.5633,     501.
00078, -76.2452,  39.2267,      40.
00081, -75.5409,  39.6013,     448.
00084, -75.7785,  39.5868,      88.
00087, -76.1974,  39.4314,      34.
00090, -76.1469,  39.5044,     176.
00093, -76.3456,  39.4352,      10.
00096, -75.7491,  39.5511,     526.
00099, -75.8384,  39.5003,     675.
00102, -76.1488,  39.5306,     634.
00105, -76.1342,  39.5595,     323.
00108, -75.5942,  39.5827,     530.
00111, -75.9324,  39.4725,     466.
00114, -76.0501,  39.4812,     325.
00117, -76.1927,  39.5086,      72.
00120, -75.7386,  39.6119,     681.
00123, -75.8149,  39.4627,     266.
00126, -75.6209,  39.6542,     774.
00129, -76.0580,  39.5161,     592.
00132, -75.7267,  39.5860,     456.
00135, -75.9642,  39.4978,     125.
00138, -75.7688,  39.7628,     665.
00141, -75.9989,  39.5493,     341.
00144, -75.5990,  39.6926,     710.
00147, -76.1290,  39.4567,     153.
00150, -76.2674,  39.3817,     445.
00153, -76.1082,  39.5830,     474.
00156, -75.8623,  39.6229,     137.
00159, -76.0027,  39.4822,     115.
00162, -76.1964,  39.5522,      73.
00165, -75.3708,  39.7088,    1159.
00168, -75.8531,  39.5192,     551.
00171, -76.1904,  39.4216,     199.
00174, -76.2518,  39.3264,      83.
00177, -75.8337,  39.6570,     473.
00180, -76.2461,  39.3312,     313.
00183, -76.0918,  39.4911,     221.
00186, -76.1143,  39.4507,     125.
00189, -76.1897,  39.5348,     374.
00192, -75.9099,  39.5457,     358.
00195, -75.3546,  39.5929,    1159.
00198, -76.2111,  39.3404,     297.
00201, -75.9169,  39.6292,     342.
00204, -76.1607,  39.4136,      85.
00207, -75.7453,  39.5464,     706.
00210, -75.5218,  39.6900,     641.
00213, -75.8445,  39.7239,     613.
00216, -75.9847,  39.3973,     210.
00219, -76.1190,  39.4703,      23.
00222, -76.2719,  39.4334,     431.
00225, -75.9988,  39.6205,     272.
00228, -75.5278,  39.6591,     627.
00231, -76.1037,  39.4110,     114.
00234, -75.8894,  39.4865,     646.
00237, -75.9003,  39.5985,     417.
00240, -75.8875,  39.4649,     700.
00243, -76.2400,  39.4976,      56.
00246, -76.0817,  39.5313,     384.
00249, -76.1844,  39.4611,      30.
00252, -75.8353,  39.5455,     456.
00255, -75.8809,  39.3839,     479.
00258, -75.7124,  39.4799,     240.
00261, -76.0399,  39.5999,      51.
00264, -75.7355,  39.6607,     567.
00267, -76.0063,  39.4642,     131.
00270, -75.7162,  39.6949,     680.
00273, -76.1791,  39.3767,      32.
00276, -76.0481,  39.4492,     354.
00279, -75.7744,  39.5427,     332.
00282, -75.6896,  39.7236,     789.
00285, -76.0610,  39.4332,     139.
00288, -76.0079,  39.5088,     416.
00291, -75.7664,  39.6146,     369.
00294, -75.8299,  39.6119,     215.
00297, -75.8323,  39.6621,      22.
00300, -76.3406,  39.5306,      24.
00303, -76.0589,  39.5022,      67.
00306, -75.9704,  39.5821,     244.
00309, -76.0258,  39.4935,     338.
00312, -75.7946,  39.6138,     577.
00315, -75.9860,  39.2668,     313.
00318, -76.1598,  39.4453,     138.
00321, -75.8270,  39.5305,     354.
00324, -75.7083,  39.6005,     281.
00327, -75.9468,  39.5674,     172.
00330, -76.0216,  39.5226,     461.
00333, -75.8183,  39.5670,     349.
00336, -76.0163,  39.4415,     177.
00339, -76.3927,  39.3705,     252.
00342, -75.8489,  39.4871,     337.
00345, -75.7104,  39.6545,     670.
00348, -75.5732,  39.7235,     617.
00351, -75.8193,  39.7466,     330.
00354, -76.2783,  39.5157,       1.
00357, -76.0203,  39.5466,     139.
00360, -75.3382,  39.7514,     591.
00363, -75.7058,  39.7022,     685.
00366, -76.2604,  39.4742,     109.
00369, -75.3839,  39.6902,     119.
00372, -75.7949,  39.5760,     616.
00375, -75.6072,  39.5658,     676.
00378, -75.1868,  39.7529,     989.
00381, -75.7598,  39.4846,     323.
00384, -76.1251,  39.5561,     428.
00387, -76.2060,  39.4044,      25.
00390, -75.9153,  39.5845,     122.
00393, -75.3391,  39.7874,    1043.
00396, -76.2629,  39.3867,     563.
00399, -75.7787,  39.4570,     640.
00402, -76.1514,  39.4743,      29.
00405, -76.0454,  39.5031,     211.
00408, -75.5866,  39.7183,     604.
00411, -75.8279,  39.5181,     438.
00414, -76.2106,  39.3951,     177.
00417, -76.1040,  39.4565,     119.
00420, -75.8227,  39.4088,     661.
