 -13.00000, -74.27586,  39.92914
 -74.27748,  39.93114
 -74.27985,  39.93371
 -74.28314,  39.93711
 -74.28367,  39.93829
 -74.28333,  39.94278
 -74.28291,  39.94392
 -74.28049,  39.94722
 -74.27679,  39.95131
 -74.27656,  39.95164
 -74.27081,  39.95451
 -74.26501,  39.95271
 -74.26028,  39.95131
 -74.25930,  39.94805
 -74.25922,  39.94679
 -74.25648,  39.94224
 -74.25667,  39.93774
 -74.25979,  39.93405
 -74.26088,  39.93333
 -74.26444,  39.92891
 -74.26584,  39.92857
 -74.27177,  39.92693
 -74.27586,  39.92914
END
END
