 -13.00000, -76.06071,  39.25486
 -76.06451,  39.25937
 -76.06223,  39.26385
 -76.06018,  39.26488
 -76.05799,  39.26383
 -76.05572,  39.25932
 -76.05997,  39.25485
 -76.06027,  39.25468
 -76.06071,  39.25486
END
 -13.00000, -75.57339,  39.25130
 -75.57828,  39.25496
 -75.57964,  39.25586
 -75.58401,  39.25990
 -75.58440,  39.26040
 -75.58546,  39.26490
 -75.58729,  39.26942
 -75.58811,  39.27392
 -75.58702,  39.27841
 -75.58604,  39.28290
 -75.58359,  39.28690
 -75.58333,  39.28737
 -75.58113,  39.29185
 -75.57893,  39.29632
 -75.57761,  39.29812
 -75.57682,  39.30080
 -75.57755,  39.30190
 -75.58334,  39.30323
 -75.58914,  39.30378
 -75.59493,  39.30493
 -75.59749,  39.30548
 -75.60073,  39.30605
 -75.60654,  39.30636
 -75.61235,  39.30613
 -75.61447,  39.30564
 -75.61819,  39.30452
 -75.62388,  39.30123
 -75.62405,  39.30115
 -75.62990,  39.29845
 -75.63203,  39.29681
 -75.63576,  39.29523
 -75.64159,  39.29359
 -75.64643,  39.29243
 -75.64742,  39.29203
 -75.65324,  39.29116
 -75.65907,  39.29061
 -75.66486,  39.29116
 -75.67066,  39.29208
 -75.67082,  39.29264
 -75.67065,  39.29304
 -75.66917,  39.29713
 -75.67009,  39.30163
 -75.67052,  39.30201
 -75.67634,  39.30194
 -75.68213,  39.30288
 -75.68793,  39.30349
 -75.69376,  39.30240
 -75.69956,  39.30322
 -75.70535,  39.30446
 -75.70774,  39.30645
 -75.70876,  39.31096
 -75.70581,  39.31542
 -75.70518,  39.31662
 -75.70116,  39.31988
 -75.70512,  39.32164
 -75.71092,  39.32253
 -75.71674,  39.32166
 -75.72256,  39.32143
 -75.72487,  39.32008
 -75.72833,  39.31561
 -75.72845,  39.31553
 -75.73428,  39.31417
 -75.74010,  39.31376
 -75.74210,  39.31122
 -75.74120,  39.30672
 -75.74020,  39.30571
 -75.73444,  39.30222
 -75.73428,  39.30216
 -75.72868,  39.29870
 -75.72411,  39.30208
 -75.72281,  39.30279
 -75.71700,  39.30304
 -75.71611,  39.30202
 -75.71478,  39.29751
 -75.71431,  39.29301
 -75.71363,  39.28851
 -75.71140,  39.28727
 -75.70560,  39.28640
 -75.70316,  39.28393
 -75.70159,  39.27942
 -75.70460,  39.27494
 -75.70577,  39.27386
 -75.71159,  39.27308
 -75.71738,  39.27464
 -75.71802,  39.27505
 -75.72104,  39.27957
 -75.72311,  39.28105
 -75.72887,  39.28412
 -75.72889,  39.28413
 -75.73463,  39.28846
 -75.73479,  39.28868
 -75.73674,  39.29319
 -75.74035,  39.29514
 -75.74496,  39.29775
 -75.74610,  39.29923
 -75.75188,  39.30162
 -75.75769,  39.30159
 -75.76293,  39.29789
 -75.75779,  39.29420
 -75.75710,  39.29335
 -75.75652,  39.28885
 -75.75787,  39.28774
 -75.76275,  39.28890
 -75.76365,  39.29018
 -75.76480,  39.29341
 -75.76940,  39.29468
 -75.77419,  39.29348
 -75.77524,  39.29306
 -75.78053,  39.29353
 -75.78104,  39.29355
 -75.78115,  39.29353
 -75.78455,  39.28907
 -75.78694,  39.28646
 -75.79131,  39.28462
 -75.79278,  39.28389
 -75.79620,  39.28016
 -75.79868,  39.27685
 -75.80320,  39.28021
 -75.80397,  39.28471
 -75.80438,  39.28544
 -75.80622,  39.28923
 -75.80431,  39.29094
 -75.80054,  39.29368
 -75.79846,  39.29429
 -75.79265,  39.29473
 -75.78681,  39.29629
 -75.78607,  39.29807
 -75.78543,  39.30256
 -75.78088,  39.30572
 -75.77664,  39.30699
 -75.77504,  39.30826
 -75.77096,  39.31145
 -75.76917,  39.31363
 -75.76783,  39.31591
 -75.76640,  39.32040
 -75.76904,  39.32367
 -75.77484,  39.32374
 -75.78065,  39.32376
 -75.78516,  39.32054
 -75.78654,  39.31846
 -75.78960,  39.31608
 -75.79240,  39.31392
 -75.79430,  39.31162
 -75.79649,  39.30714
 -75.79832,  39.30606
 -75.80412,  39.30654
 -75.80993,  39.30693
 -75.81575,  39.30618
 -75.82156,  39.30558
 -75.82462,  39.30735
 -75.82633,  39.31186
 -75.82729,  39.31340
 -75.83200,  39.31639
 -75.83305,  39.31719
 -75.83501,  39.32091
 -75.83878,  39.32471
 -75.84049,  39.32545
 -75.84454,  39.32902
 -75.84528,  39.32998
 -75.84552,  39.33447
 -75.85027,  39.33578
 -75.85608,  39.33647
 -75.86189,  39.33631
 -75.86771,  39.33598
 -75.87292,  39.33466
 -75.87354,  39.33445
 -75.87939,  39.33153
 -75.88230,  39.33472
 -75.88457,  39.33924
 -75.88426,  39.34373
 -75.88210,  39.34822
 -75.88126,  39.35271
 -75.87939,  39.35719
 -75.87909,  39.35809
 -75.87813,  39.36168
 -75.87318,  39.36581
 -75.87220,  39.36613
 -75.86734,  39.36821
 -75.86610,  39.37059
 -75.86729,  39.37300
 -75.87303,  39.37513
 -75.87308,  39.37516
 -75.87331,  39.37514
 -75.87891,  39.37412
 -75.87973,  39.37068
 -75.88041,  39.36619
 -75.88484,  39.36363
 -75.89066,  39.36365
 -75.89442,  39.36179
 -75.89653,  39.35831
 -75.89820,  39.35732
 -75.90237,  39.35572
 -75.90818,  39.35673
 -75.90986,  39.35290
 -75.91116,  39.34841
 -75.90828,  39.34768
 -75.90282,  39.34386
 -75.90252,  39.34230
 -75.90160,  39.33935
 -75.90257,  39.33873
 -75.90842,  39.33505
 -75.90862,  39.33490
 -75.91158,  39.33043
 -75.91302,  39.32594
 -75.91435,  39.32386
 -75.92019,  39.32150
 -75.92023,  39.32149
 -75.92603,  39.31884
 -75.93182,  39.32129
 -75.93440,  39.32158
 -75.93761,  39.32230
 -75.93898,  39.32610
 -75.93841,  39.33060
 -75.94333,  39.33199
 -75.94912,  39.33390
 -75.95268,  39.33518
 -75.95490,  39.33735
 -75.95691,  39.33970
 -75.96065,  39.34377
 -75.96415,  39.33974
 -75.96652,  39.33781
 -75.97235,  39.33675
 -75.97815,  39.33815
 -75.98362,  39.33986
 -75.98348,  39.34436
 -75.98261,  39.34885
 -75.97996,  39.35333
 -75.97799,  39.35433
 -75.97436,  39.35780
 -75.97355,  39.36229
 -75.97517,  39.36679
 -75.97580,  39.37129
 -75.97414,  39.37578
 -75.97384,  39.38028
 -75.97769,  39.38451
 -75.98353,  39.38285
 -75.98522,  39.38034
 -75.98897,  39.37587
 -75.98941,  39.37571
 -75.99527,  39.37189
 -76.00108,  39.37173
 -76.00155,  39.37144
 -76.00255,  39.36695
 -76.00697,  39.36436
 -76.01279,  39.36312
 -76.01862,  39.36259
 -76.01984,  39.36255
 -76.02444,  39.36201
 -76.02534,  39.36258
 -76.02908,  39.36710
 -76.02960,  39.37160
 -76.02869,  39.37609
 -76.02427,  39.38036
 -76.01898,  39.38054
 -76.01846,  39.38057
 -76.01842,  39.38053
 -76.01266,  39.37821
 -76.00733,  39.38047
 -76.01034,  39.38498
 -76.01168,  39.38948
 -76.00900,  39.39397
 -76.00668,  39.39548
 -76.00520,  39.39844
 -76.00450,  39.40293
 -76.00075,  39.40706
