 -13.00000, -76.69852,  39.15751
 -76.69898,  39.15886
 -76.70296,  39.16201
 -76.70479,  39.16298
 -76.71059,  39.16548
 -76.71235,  39.16650
 -76.71487,  39.17100
 -76.71639,  39.17422
 -76.71714,  39.17549
 -76.71690,  39.17999
 -76.72172,  39.18448
 -76.72220,  39.18630
 -76.72420,  39.18898
 -76.72310,  39.19347
 -76.72221,  39.19482
 -76.72173,  39.19797
 -76.72218,  39.20247
 -76.72221,  39.20253
 -76.72668,  39.20696
 -76.72713,  39.21146
 -76.72803,  39.21305
 -76.73241,  39.21595
 -76.73383,  39.21877
 -76.73464,  39.22045
 -76.73383,  39.22173
 -76.73110,  39.22495
 -76.72803,  39.22672
 -76.72598,  39.22945
 -76.72369,  39.23394
 -76.72224,  39.23494
 -76.71682,  39.23845
 -76.71644,  39.23904
 -76.71465,  39.24294
 -76.71230,  39.24744
 -76.71114,  39.25193
 -76.71064,  39.25232
 -76.70966,  39.25193
 -76.70483,  39.25011
 -76.69902,  39.24762
 -76.69321,  39.24891
 -76.68741,  39.25140
 -76.68652,  39.25194
 -76.68407,  39.25644
 -76.68217,  39.26093
 -76.68160,  39.26155
 -76.68037,  39.26093
 -76.67580,  39.25926
 -76.66999,  39.25695
 -76.66418,  39.25856
 -76.65838,  39.25922
 -76.65562,  39.26093
 -76.65257,  39.26481
 -76.64676,  39.26426
 -76.64455,  39.26093
 -76.64095,  39.25751
 -76.63515,  39.25812
 -76.62934,  39.25822
 -76.62354,  39.25769
 -76.62126,  39.25643
 -76.61773,  39.25443
 -76.61533,  39.25193
 -76.61207,  39.24743
 -76.61193,  39.24736
 -76.60612,  39.24569
 -76.60334,  39.24293
 -76.60298,  39.23843
 -76.60613,  39.23406
 -76.60624,  39.23394
 -76.61195,  39.22983
 -76.61208,  39.22944
 -76.61195,  39.22859
 -76.60956,  39.22495
 -76.61195,  39.22258
 -76.61285,  39.22046
 -76.61195,  39.21629
 -76.61163,  39.21595
 -76.61129,  39.21146
 -76.61196,  39.20950
 -76.61249,  39.20696
 -76.61777,  39.20309
 -76.61792,  39.20247
 -76.61840,  39.19797
 -76.61873,  39.19347
 -76.62030,  39.18898
 -76.62080,  39.18449
 -76.62358,  39.18137
 -76.62446,  39.17999
 -76.62656,  39.17550
 -76.62939,  39.17422
 -76.63519,  39.17114
 -76.64099,  39.17126
 -76.64155,  39.17100
 -76.64679,  39.16698
 -76.64765,  39.16650
 -76.65047,  39.16201
 -76.65260,  39.16005
 -76.65491,  39.15751
 -76.65839,  39.15474
 -76.66419,  39.15509
 -76.66986,  39.15752
 -76.66999,  39.15754
 -76.67579,  39.15763
 -76.67780,  39.15752
 -76.68159,  39.15586
 -76.68739,  39.15327
 -76.69318,  39.15335
 -76.69852,  39.15751
END
 -12.00000, -76.68898,  39.16650
 -76.69319,  39.16757
 -76.69668,  39.17100
 -76.69899,  39.17240
 -76.70406,  39.17550
 -76.70480,  39.17788
 -76.70592,  39.18000
 -76.70988,  39.18449
 -76.71059,  39.18532
 -76.71430,  39.18899
 -76.71381,  39.19348
 -76.71060,  39.19784
 -76.71059,  39.19798
 -76.71054,  39.20247
 -76.71061,  39.20327
 -76.71268,  39.20697
 -76.71363,  39.21146
 -76.71221,  39.21596
 -76.71223,  39.22046
 -76.71062,  39.22222
 -76.70798,  39.22496
 -76.70494,  39.22945
 -76.70482,  39.22960
 -76.70029,  39.23395
 -76.69901,  39.23473
 -76.69321,  39.23696
 -76.68918,  39.23845
 -76.68741,  39.23948
 -76.68433,  39.24295
 -76.68160,  39.24491
 -76.67580,  39.24667
 -76.66999,  39.24667
 -76.66639,  39.24745
 -76.66418,  39.24844
 -76.65838,  39.24745
 -76.65257,  39.24909
 -76.64677,  39.24800
 -76.64606,  39.24744
 -76.64096,  39.24554
 -76.63515,  39.24342
 -76.63438,  39.24294
 -76.63013,  39.23845
 -76.62935,  39.23731
 -76.62400,  39.23394
 -76.62355,  39.22961
 -76.62353,  39.22945
 -76.62355,  39.22939
 -76.62540,  39.22496
 -76.62936,  39.22241
 -76.62973,  39.22046
 -76.62941,  39.21596
 -76.62936,  39.21581
 -76.62572,  39.21146
 -76.62564,  39.20697
 -76.62598,  39.20247
 -76.62658,  39.19798
 -76.62938,  39.19511
 -76.63046,  39.19348
 -76.63266,  39.18899
 -76.63519,  39.18508
 -76.63538,  39.18449
 -76.64098,  39.18075
 -76.64177,  39.18000
 -76.64278,  39.17550
 -76.64679,  39.17310
 -76.65097,  39.17100
 -76.65259,  39.16991
 -76.65798,  39.16650
 -76.65839,  39.16619
 -76.66419,  39.16403
 -76.66999,  39.16385
 -76.67579,  39.16353
 -76.68159,  39.16441
 -76.68739,  39.16561
 -76.68898,  39.16650
END
 -11.00000, -76.68076,  39.17101
 -76.68159,  39.17186
 -76.68739,  39.17338
 -76.69005,  39.17550
 -76.69121,  39.18000
 -76.69319,  39.18206
 -76.69573,  39.18449
 -76.69735,  39.18899
 -76.69900,  39.19334
 -76.69913,  39.19348
 -76.69990,  39.19798
 -76.70010,  39.20248
 -76.69901,  39.20522
 -76.69859,  39.20697
 -76.69691,  39.21147
 -76.69447,  39.21597
 -76.69321,  39.21774
 -76.68958,  39.22047
 -76.68740,  39.22285
 -76.68594,  39.22496
 -76.68160,  39.22758
 -76.67693,  39.22946
 -76.67580,  39.22993
 -76.67445,  39.22946
 -76.66999,  39.22864
 -76.66801,  39.22946
 -76.66418,  39.23195
 -76.65838,  39.23191
 -76.65376,  39.22945
 -76.65257,  39.22903
 -76.64677,  39.22671
 -76.64491,  39.22496
 -76.64333,  39.22046
 -76.64193,  39.21597
 -76.64236,  39.21147
 -76.64207,  39.20697
 -76.64302,  39.20248
 -76.64398,  39.19798
 -76.64677,  39.19348
 -76.64678,  39.19345
 -76.64832,  39.18899
 -76.64979,  39.18449
 -76.65259,  39.18239
 -76.65573,  39.18000
 -76.65839,  39.17687
 -76.65852,  39.17550
 -76.65974,  39.17101
 -76.66419,  39.16763
 -76.66946,  39.17101
 -76.66999,  39.17107
 -76.67043,  39.17101
 -76.67579,  39.16745
 -76.68076,  39.17101
END
 -10.00000, -76.67648,  39.17550
 -76.67901,  39.18000
 -76.68085,  39.18449
 -76.68159,  39.18567
 -76.68411,  39.18900
 -76.68375,  39.19349
 -76.68256,  39.19798
 -76.68159,  39.20126
 -76.68040,  39.20248
 -76.67580,  39.20454
 -76.66999,  39.20597
 -76.66464,  39.20248
 -76.66418,  39.20178
 -76.66192,  39.19798
 -76.66157,  39.19349
 -76.66122,  39.18900
 -76.66149,  39.18450
 -76.66314,  39.18000
 -76.66419,  39.17680
 -76.66463,  39.17550
 -76.66999,  39.17325
 -76.67579,  39.17490
 -76.67648,  39.17550
END
END
