00003, -76.4545,  39.3003,     128.
00006, -76.1548,  39.5778,     818.
00009, -76.2816,  39.4568,     334.
00012, -76.3819,  39.4075,     570.
00015, -76.2852,  39.4821,     395.
00018, -76.5069,  39.4135,     384.
00021, -76.3258,  39.4490,     161.
00024, -76.5684,  39.2691,     112.
00027, -76.1647,  39.4757,     562.
00030, -76.1443,  39.5063,    1118.
00033, -76.5332,  39.2265,     252.
00036, -76.4535,  39.5446,     451.
00039, -76.3790,  39.4021,     623.
00042, -76.1657,  39.4387,     520.
00045, -76.4545,  39.3866,     188.
00048, -76.4191,  39.5114,     267.
00051, -76.3313,  39.5501,     443.
00054, -76.1786,  39.5507,     261.
00057, -76.0638,  39.5143,     629.
00060, -76.4589,  39.4219,     532.
00063, -76.5111,  39.4684,     215.
00066, -76.5566,  39.3831,      40.
00069, -76.1839,  39.4977,     413.
00072, -76.4536,  39.4313,     306.
00075, -76.3680,  39.4810,     183.
00078, -76.5077,  39.1960,      46.
00081, -76.1754,  39.5068,     437.
00084, -76.3601,  39.4529,     730.
00087, -76.4149,  39.3908,     315.
00090, -76.4778,  39.4243,       2.
00093, -76.5774,  39.3913,     328.
00096, -76.3994,  39.4174,     674.
00099, -76.3709,  39.3818,       3.
00102, -76.5356,  39.4447,     368.
00105, -76.5412,  39.4266,     363.
00108, -76.2033,  39.4498,     645.
00111, -76.3261,  39.4282,     269.
00114, -76.4605,  39.3752,      51.
00117, -76.4510,  39.4589,     521.
00120, -76.3648,  39.4538,     458.
00123, -76.3245,  39.4390,     274.
00126, -76.2454,  39.5316,     445.
00129, -76.5004,  39.3943,     157.
00132, -76.2421,  39.5001,     307.
00135, -76.3140,  39.4518,     169.
00138, -76.4282,  39.5491,     489.
00141, -76.5438,  39.4324,     307.
00144, -76.3030,  39.5227,     696.
00147, -76.2917,  39.5007,      91.
00150, -76.6560,  39.3100,      58.
00153, -76.5637,  39.4331,     256.
00156, -76.3877,  39.4810,     566.
00159, -76.4642,  39.3898,     614.
00162, -76.4001,  39.5440,     201.
00165, -76.1235,  39.5318,     651.
00168, -76.3506,  39.4103,     298.
00171, -76.5103,  39.3671,     234.
00174, -76.4583,  39.3320,     138.
00177, -76.2994,  39.5867,     423.
00180, -76.5556,  39.3474,     184.
00183, -76.5284,  39.3839,      31.
00186, -76.4533,  39.3729,     166.
00189, -76.5600,  39.4734,     230.
00192, -76.4338,  39.4761,     546.
00195, -76.2180,  39.4399,    1095.
00198, -76.4651,  39.2985,      45.
00201, -76.3318,  39.5489,     263.
00204, -76.4138,  39.3749,     228.
00207, -76.3910,  39.3942,     435.
00210, -76.2149,  39.5336,     724.
00213, -76.4299,  39.5693,     450.
00216, -76.4336,  39.3463,      10.
00219, -76.3722,  39.4514,     294.
00222, -76.6406,  39.3407,     223.
00225, -76.4323,  39.5052,     590.
00228, -76.1581,  39.5098,     605.
00231, -76.3750,  39.4074,     299.
00234, -76.4598,  39.3922,     530.
00237, -76.4035,  39.5120,     413.
00240, -76.4452,  39.3657,     349.
00243, -76.4219,  39.4872,     300.
00246, -76.5392,  39.4059,     406.
00249, -76.4237,  39.4191,     412.
00252, -76.3645,  39.4389,     274.
00255, -76.4433,  39.3353,     195.
00258, -76.1319,  39.4495,     487.
00261, -76.4407,  39.4743,     490.
00264, -76.3932,  39.5072,     359.
00267, -76.4060,  39.3978,     401.
00270, -76.3946,  39.5246,     592.
00273, -76.3895,  39.3684,      94.
00276, -76.4800,  39.3630,       0.
00279, -76.3478,  39.4481,     624.
00282, -76.3873,  39.5278,     514.
00285, -76.5005,  39.3525,     213.
00288, -76.3994,  39.4330,     367.
00291, -76.3906,  39.4500,     456.
00294, -76.4278,  39.5140,     480.
00297, -76.2680,  39.5458,     381.
00300, -76.5537,  39.4293,     413.
00303, -76.3254,  39.4685,     290.
00306, -76.4684,  39.4366,     505.
00309, -76.5151,  39.3806,     283.
00312, -76.4334,  39.4544,     539.
00315, -76.4158,  39.2866,     263.
00318, -76.3850,  39.4373,     172.
00321, -76.4480,  39.3645,     426.
00324, -76.2976,  39.4946,     500.
00327, -76.2740,  39.5424,     297.
00330, -76.5058,  39.4060,     302.
00333, -76.2739,  39.4933,     181.
00336, -76.5704,  39.3341,     394.
00339, -76.6223,  39.3523,       3.
00342, -76.3210,  39.4275,     331.
00345, -76.3542,  39.5219,     357.
00348, -76.2491,  39.5529,     629.
00351, -76.4432,  39.5623,     486.
00354, -76.4814,  39.4800,      33.
00357, -76.3867,  39.5023,      12.
00360, -76.0198,  39.5723,     584.
00363, -76.3898,  39.5215,     699.
00366, -76.4684,  39.4612,      53.
00369, -76.0245,  39.5309,     638.
00372, -76.3799,  39.4521,     113.
00375, -76.2943,  39.4109,     620.
00378, -75.9871,  39.5634,     931.
00381, -76.3828,  39.3702,     474.
00384, -76.3917,  39.5296,     412.
00387, -76.3709,  39.3554,     130.
00390, -76.3336,  39.5121,     327.
00393, -76.1179,  39.5951,     915.
00396, -76.5211,  39.3767,     232.
00399, -76.3508,  39.3628,     479.
00402, -76.3830,  39.4364,     259.
00405, -76.4452,  39.4051,     236.
00408, -76.2115,  39.5678,     254.
00411, -76.3755,  39.3823,     482.
00414, -76.5486,  39.3611,     102.
00417, -76.3305,  39.4687,     256.
00420, -76.4359,  39.3138,     427.
00423, -76.3767,  39.4595,     584.
00426, -76.3678,  39.3336,     224.
00429, -76.4669,  39.4805,     293.
00432, -76.1055,  39.6249,     680.
00435, -76.3187,  39.4995,     661.
00438, -76.4665,  39.3236,      39.
00441, -76.4003,  39.4278,     298.
00444, -76.0764,  39.5506,     963.
00447, -76.5045,  39.3915,     159.
00450, -76.4995,  39.4103,     282.
00453, -76.5241,  39.4757,     379.
00456, -76.1692,  39.5230,     485.
00459, -76.0787,  39.5936,     790.
00462, -76.3778,  39.4769,     371.
00465, -76.3633,  39.5079,     316.
00468, -76.3989,  39.4208,     160.
00471, -76.3102,  39.4444,     461.
00474, -76.0763,  39.5609,     852.
00477, -76.4518,  39.3823,     382.
00480, -76.2972,  39.4678,     591.
00483, -76.4305,  39.4360,     245.
00486, -76.4245,  39.4154,     587.
00489, -76.3589,  39.3997,     290.
00492, -76.4236,  39.2959,     317.
00495, -76.3878,  39.4796,     562.
00498, -76.2888,  39.4186,     828.
00501, -76.1635,  39.5431,     533.
00504, -76.2936,  39.4589,     181.
00507, -76.4321,  39.4728,     348.
00510, -76.3531,  39.4921,     625.
00513, -76.3698,  39.3840,     562.
00516, -76.5193,  39.3623,     478.
00519, -76.1438,  39.5975,     595.
00522, -76.4753,  39.3268,     124.
00525, -76.4908,  39.3740,     386.
00528, -76.5222,  39.4236,     375.
00531, -76.5320,  39.4275,      41.
00534, -76.1880,  39.5334,     687.
00537, -76.2536,  39.4656,     597.
00540, -76.4913,  39.4040,     274.
00543, -76.3438,  39.4997,     592.
00546, -76.4755,  39.3714,     545.
00549, -76.3347,  39.5087,     432.
00552, -76.1981,  39.4503,     444.
00555, -76.3842,  39.3110,     128.
00558, -76.6083,  39.2506,     195.
00561, -76.5054,  39.3327,     148.
00564, -76.2509,  39.5822,     432.
00567, -76.4174,  39.5415,     452.
00570, -76.4126,  39.3684,     375.
00573, -76.2962,  39.4551,     528.
00576, -76.3966,  39.4636,     480.
00579, -76.3396,  39.4746,     125.
00582, -76.4233,  39.4811,     214.
00585, -76.5877,  39.3827,      68.
00588, -76.5050,  39.3920,     313.
00591, -76.5112,  39.4122,     183.
00594, -76.3873,  39.4227,     132.
00597, -76.3305,  39.5482,     695.
00600, -76.4171,  39.3987,     146.
00603, -76.2572,  39.4938,      25.
00606, -76.4544,  39.4587,     431.
00609, -76.2391,  39.5171,     317.
00612, -75.9609,  39.6170,     936.
00615, -76.5607,  39.3323,     107.
00618, -76.3344,  39.5741,     178.
00621, -76.5225,  39.3006,     344.
00624, -76.4851,  39.4201,      28.
00627, -76.3519,  39.4030,     605.
00630, -76.3727,  39.4911,     275.
00633, -76.4040,  39.4053,     422.
00636, -76.3394,  39.4102,     448.
00639, -76.2855,  39.4961,     372.
00642, -76.3991,  39.4424,     237.
00645, -76.3776,  39.4991,     474.
00648, -76.2761,  39.4377,     751.
00651, -76.4673,  39.4505,     179.
00654, -76.5381,  39.4711,     370.
00657, -76.1022,  39.5833,     879.
00660, -76.3529,  39.3896,     339.
00663, -76.1207,  39.5831,     547.
00666, -76.5317,  39.4114,     125.
00669, -76.3794,  39.4875,     478.
00672, -75.9596,  39.5385,     929.
00675, -76.4131,  39.3976,     222.
00678, -76.4930,  39.5024,     231.
00681, -76.4183,  39.4833,      58.
00684, -76.2446,  39.5395,     440.
00687, -76.5420,  39.4023,      28.
00690, -75.8110,  39.5686,    1433.
00693, -76.0710,  39.4437,    1486.
00696, -76.1376,  39.5234,     943.
00699, -76.4885,  39.3877,     292.
00702, -76.2990,  39.6076,     445.
00705, -76.3770,  39.4815,     202.
00708, -76.4358,  39.3379,     279.
00711, -76.4349,  39.4766,     295.
00714, -76.5521,  39.4040,     445.
00717, -75.9822,  39.4994,     849.
00720, -76.3711,  39.3774,     244.
00723, -76.2214,  39.4964,     506.
00726, -76.0503,  39.5530,     387.
00729, -76.2780,  39.4575,     151.
00732, -76.0316,  39.6302,     723.
00735, -76.3325,  39.5355,     489.
00738, -76.2664,  39.4570,     504.
00741, -76.2657,  39.5505,     389.
00744, -76.4775,  39.3780,     129.
00747, -76.4371,  39.4129,     255.
00750, -76.5142,  39.4111,      24.
00753, -76.5295,  39.3411,     131.
00756, -76.4223,  39.4149,     347.
00759, -76.4651,  39.4347,     609.
00762, -76.1949,  39.4835,     615.
00765, -76.2520,  39.4799,     571.
00768, -76.4646,  39.3806,     333.
00771, -76.4604,  39.4173,      39.
00774, -76.5159,  39.3484,     450.
00777, -75.9185,  39.5268,     789.
00780, -76.2010,  39.5821,     501.
00783, -76.3142,  39.4913,     322.
00786, -76.3467,  39.5561,     259.
00789, -76.2263,  39.5379,     852.
00792, -76.4465,  39.4500,     194.
00795, -76.4674,  39.3149,     495.
00798, -76.2906,  39.4775,     208.
00801, -76.2964,  39.4675,     478.
00804, -76.3078,  39.5486,     176.
00807, -76.3817,  39.4243,     616.
00810, -76.4815,  39.2981,     411.
00813, -76.0084,  39.5916,     691.
00816, -75.9958,  39.5639,     785.
00819, -76.1329,  39.6307,     491.
00822, -76.4728,  39.4400,      47.
00825, -76.3002,  39.4427,     374.
00828, -76.4622,  39.2970,     228.
00831, -76.0074,  39.5932,    1083.
00834, -76.2922,  39.5462,     109.
00837, -76.1198,  39.6197,     863.
00840, -76.0473,  39.5487,     802.
00843, -76.0869,  39.6275,     764.
00846, -76.2969,  39.4756,     187.
00849, -76.4926,  39.3312,     237.
00852, -76.5157,  39.3858,     221.
00855, -76.5000,  39.3557,     159.
00858, -76.1503,  39.6294,     478.
00861, -76.4073,  39.4819,     350.
00864, -76.2867,  39.5146,     651.
00867, -76.4367,  39.3894,     431.
00870, -76.4432,  39.4526,     267.
00873, -76.2679,  39.5718,     184.
00876, -76.2486,  39.5596,     771.
00879, -76.4982,  39.3208,      92.
00882, -76.4777,  39.4599,     141.
