 -13.00000, -73.03208,  40.60828
 -73.03352,  40.60863
 -73.03931,  40.61139
 -73.04047,  40.61303
 -73.04420,  40.61765
 -73.04475,  40.62046
 -73.04509,  40.62217
 -73.04453,  40.62463
 -73.04394,  40.62664
 -73.04250,  40.63109
 -73.04083,  40.63554
 -73.03850,  40.63997
 -73.03901,  40.64448
 -73.03923,  40.64899
 -73.03967,  40.65350
 -73.04182,  40.65807
 -73.04030,  40.66251
 -73.03690,  40.66691
 -73.03635,  40.66739
 -73.03279,  40.67128
 -73.03015,  40.67250
 -73.02625,  40.67108
 -73.02438,  40.66952
 -73.01855,  40.66759
 -73.01796,  40.66634
 -73.01456,  40.66173
 -73.01411,  40.65722
 -73.01527,  40.65276
 -73.01618,  40.64828
 -73.01815,  40.64385
 -73.01830,  40.63935
 -73.01787,  40.63484
 -73.01841,  40.63036
 -73.01765,  40.62583
 -73.01710,  40.62132
 -73.01826,  40.61686
 -73.02145,  40.61295
 -73.02220,  40.61248
 -73.02647,  40.60811
 -73.02765,  40.60777
 -73.03208,  40.60828
END
END
